id,key,value,type 
2549953075,street,West 27th Street,addr
2549953079,housenumber,37,addr
2549953079,postcode,10001,addr
2549953079,street,West 26th Street,addr
2549953083,housenumber,37,addr
2549953083,postcode,10001,addr
2549953083,street,West 27th Street,addr
2549953088,city,New York,addr
2549953088,housenumber,37,addr
2549953088,postcode,10001,addr
2549953088,street,West 26th Street,addr
2549953088,amenity,bar,regular
2549953088,name,The Flatiron Room,regular
2549953088,opening_hours,17:00 - 2:00,regular
2549953088,phone,(212) 725-3860,regular
2549953088,website,theflatironroom.com,regular
2549953092,housenumber,44,addr
2549953092,postcode,10001,addr
2549953092,street,West 28th Street,addr
2549953101,housenumber,45,addr
2549953101,postcode,10001,addr
2549953101,street,West 27th Street,addr
2549953106,housenumber,46,addr
2549953106,postcode,10001,addr
2549953106,street,West 28th Street,addr
2549953110,housenumber,46A,addr
2549953110,postcode,10001,addr
2549953110,street,West 28th Street,addr
2549953112,housenumber,46B,addr
2549953112,postcode,10001,addr
2549953112,street,West 28th Street,addr
2549953114,housenumber,47,addr
2549953114,postcode,10001,addr
2549953114,street,West 27th Street,addr
2549953116,housenumber,48,addr
2549953116,postcode,10001,addr
2549953116,street,West 28th Street,addr
2549953118,housenumber,48A,addr
2549953118,postcode,10001,addr
2549953118,street,West 28th Street,addr
2549953121,housenumber,48B,addr
2549953121,postcode,10001,addr
2549953121,street,West 28th Street,addr
2549953125,housenumber,49,addr
2549953125,postcode,10001,addr
2549953125,street,West 27th Street,addr
2549953137,housenumber,54,addr
2549953137,postcode,10001,addr
2549953137,street,West 28th Street,addr
2549953141,housenumber,55,addr
2549953141,postcode,10001,addr
2549953141,street,West 27th Street,addr
2549953153,housenumber,796,addr
2549953153,postcode,10001,addr
2549953153,street,Avenue Of The Americas,addr
2549960745,housenumber,100 1/2,addr
2549960745,postcode,10001,addr
2549960745,street,West 27th Street,addr
2549960753,housenumber,100,addr
2549960753,postcode,10001,addr
2549960753,street,West 27th Street,addr
2549960769,housenumber,101,addr
2549960769,postcode,10001,addr
2549960769,street,West 25th Street,addr
2549960777,housenumber,101,addr
2549960777,postcode,10001,addr
2549960777,street,West 26th Street,addr
2549960785,housenumber,102,addr
2549960785,postcode,10001,addr
2549960785,street,West 27th Street,addr
2549960792,housenumber,103,addr
2549960792,postcode,10001,addr
2549960792,street,West 26th Street,addr
2549960815,housenumber,110,addr
2549960815,postcode,10001,addr
2549960815,street,West 27th Street,addr
2549960825,housenumber,112,addr
2549960825,postcode,10001,addr
2549960825,street,West 27th Street,addr
2549960842,housenumber,121,addr
2549960842,postcode,10001,addr
2549960842,street,West 27th Street,addr
2549960848,housenumber,125,addr
2549960848,postcode,10001,addr
2549960848,street,West 24th Street,addr
2549960848,name,A-B CSO,regular
2549960848,office,yes,regular
2549960853,housenumber,127,addr
2549960853,postcode,10001,addr
2549960853,street,West 27th Street,addr
2549960857,housenumber,144,addr
2549960857,postcode,10001,addr
2549960857,street,West 27th Street,addr
2549960861,housenumber,146,addr
2549960861,postcode,10001,addr
2549960861,street,West 28th Street,addr
2549960866,housenumber,148,addr
2549960866,postcode,10001,addr
2549960866,street,West 28th Street,addr
2549960871,housenumber,152,addr
2549960871,postcode,10001,addr
2549960871,street,West 27th Street,addr
2549960875,housenumber,153,addr
2549960875,postcode,10001,addr
2549960875,street,West 27th Street,addr
2549960880,housenumber,159,addr
2549960880,postcode,10001,addr
2549960880,street,West 27th Street,addr
2549960902,housenumber,168,addr
2549960902,postcode,10001,addr
2549960902,street,West 27th Street,addr
2549960905,housenumber,170,addr
2549960905,postcode,10001,addr
2549960905,street,West 25th Street,addr
2549960908,housenumber,171,addr
2549960908,postcode,10001,addr
2549960908,street,West 26th Street,addr
2549960912,housenumber,177,addr
2549960912,postcode,10001,addr
2549960912,street,West 26th Street,addr
2549960916,housenumber,261,addr
2549960916,postcode,10001,addr
2549960916,street,7th Avenue,addr
2549960932,housenumber,299,addr
2549960932,postcode,10001,addr
2549960932,street,7th Avenue,addr
2549960950,housenumber,755,addr
2549960950,postcode,10001,addr
2549960950,street,Avenue Of The Americas,addr
2549960954,housenumber,775,addr
2549960954,postcode,10001,addr
2549960954,street,6th Avenue,addr
2549960961,city,New York,addr
2549960961,housenumber,793,addr
2549960961,postcode,10001,addr
2549960961,state,NY,addr
2549960961,street,6th Avenue,addr
2549960961,amenity,restaurant,regular
2549960961,cuisine,korean,regular
2549960961,name,Hee Korean BBQ Grill,regular
2549960965,housenumber,795,addr
2549960965,postcode,10001,addr
2549960965,street,Avenue Of The Americas,addr
2549960970,housenumber,795A,addr
2549960970,postcode,10001,addr
2549960970,street,Avenue Of The Americas,addr
2549960970,name,Wine & Liquior,regular
2549960970,shop,wine,regular
2549960981,housenumber,99,addr
2549960981,postcode,10001,addr
2549960981,street,West 26th Street,addr
2549960985,housenumber,99,addr
2549960985,postcode,10001,addr
2549960985,street,West 27th Street,addr
2549961983,entrance,main,regular
2550012185,housenumber,128,addr
2550012185,postcode,10012,addr
2550012185,street,Sullivan Street,addr
2550012191,housenumber,128,addr
2550012191,postcode,10012,addr
2550012191,street,West Houston Street,addr
2550012198,housenumber,130,addr
2550012198,postcode,10012,addr
2550012198,street,West Houston Street,addr
2550012202,housenumber,140,addr
2550012202,postcode,10012,addr
2550012202,street,West Houston Street,addr
2550012205,housenumber,140A,addr
2550012205,postcode,10012,addr
2550012205,street,West Houston Street,addr
2550012207,housenumber,146,addr
2550012207,postcode,10012,addr
2550012207,street,West Houston Street,addr
2550012213,housenumber,158,addr
2550012213,postcode,NY 10012,addr
2550012213,street,Bleecker Street,addr
2550012213,amenity,theatre,regular
2550012213,name,Le Poisson Rouge,regular
2550012213,en,Le Poisson Rouge,name
2550012213,website,http://lpr.com,regular
2550012218,housenumber,160,addr
2550012218,postcode,10012,addr
2550012218,street,Bleecker Street,addr
2550012222,housenumber,162,addr
2550012222,postcode,10012,addr
2550012222,street,Bleecker Street,addr
2550012228,housenumber,164,addr
2550012228,postcode,10012,addr
2550012228,street,Bleecker Street,addr
2550012239,housenumber,166,addr
2550012239,postcode,10012,addr
2550012239,street,Bleecker Street,addr
2550012244,housenumber,168,addr
2550012244,postcode,10012,addr
2550012244,street,Bleecker Street,addr
2550012248,housenumber,168,addr
2550012248,postcode,10012,addr
2550012248,street,Sullivan Street,addr
2550012254,housenumber,168A,addr
2550012254,postcode,10012,addr
2550012254,street,Bleecker Street,addr
2550012259,housenumber,168B,addr
2550012259,postcode,10012,addr
2550012259,street,Bleecker Street,addr
2550012263,housenumber,168C,addr
2550012263,postcode,10012,addr
2550012263,street,Bleecker Street,addr
2550012269,housenumber,169,addr
2550012269,postcode,10012,addr
2550012269,street,Sullivan Street,addr
2550012274,housenumber,170,addr
2550012274,postcode,10012,addr
2550012274,street,Bleecker Street,addr
2550012278,housenumber,183,addr
2550012278,postcode,10012,addr
2550012278,street,Sullivan Street,addr
2550012280,housenumber,185,addr
2550012280,postcode,10012,addr
2550012280,street,Sullivan Street,addr
2550012284,housenumber,187,addr
2550012284,postcode,10012,addr
2550012284,street,Thompson Street,addr
2550012289,housenumber,188,addr
2550012289,postcode,10012,addr
2550012289,street,Bleecker Street,addr
2550012294,housenumber,189,addr
2550012294,postcode,10012,addr
2550012294,street,Sullivan Street,addr
2550012297,housenumber,190,addr
2550012297,postcode,10012,addr
2550012297,street,Sullivan Street,addr
2550012307,housenumber,70,addr
2550012307,postcode,10012,addr
2550012307,street,Mac Dougal Street,addr
2550012310,housenumber,73 REAR,addr
2550012310,postcode,10012,addr
2550012310,street,Mac Dougal Street,addr
2550012314,housenumber,75 REAR,addr
2550012314,postcode,10012,addr
2550012314,street,Mac Dougal Street,addr
2550012319,housenumber,77 REAR,addr
2550012319,postcode,10012,addr
2550012319,street,Mac Dougal Street,addr
2550046870,housenumber,100,addr
2550046870,postcode,10012,addr
2550046870,street,West 3rd Street,addr
2550046871,housenumber,102,addr
2550046871,postcode,10012,addr
2550046871,street,Mac Dougal Street,addr
2550046872,housenumber,103,addr
2550046872,postcode,10012,addr
2550046872,street,Mac Dougal Street,addr
2550046873,housenumber,105,addr
2550046873,postcode,10012,addr
2550046873,street,Mac Dougal Street,addr
2550046874,housenumber,11,addr
2550046874,postcode,10012,addr
2550046874,street,Minetta Street,addr
2550046876,housenumber,111,addr
2550046876,postcode,10012,addr
2550046876,street,Mac Dougal Street,addr
2550046877,housenumber,113,addr
2550046877,postcode,10012,addr
2550046877,street,Mac Dougal Street,addr
2550046879,housenumber,116,addr
2550046879,postcode,10012,addr
2550046879,street,West 3rd Street,addr
2550046884,housenumber,13,addr
2550046884,postcode,10012,addr
2550046884,street,Minetta Street,addr
2550046887,housenumber,17 1/2,addr
2550046887,postcode,10012,addr
2550046887,street,Minetta Street,addr
2550046888,housenumber,17,addr
2550046888,postcode,10012,addr
2550046888,street,Minetta Street,addr
2550046889,housenumber,171,addr
2550046889,postcode,10012,addr
2550046889,street,Bleecker Street,addr
2550046890,housenumber,185,addr
2550046890,postcode,10012,addr
2550046890,street,Bleecker Street,addr
2550046892,housenumber,19,addr
2550046892,postcode,10012,addr
2550046892,street,Minetta Street,addr
2550046894,housenumber,206,addr
2550046894,postcode,10012,addr
2550046894,street,Sullivan Street,addr
2550046895,housenumber,220,addr
2550046895,postcode,10012,addr
2550046895,street,Sullivan Street,addr
2550046896,housenumber,222,addr
2550046896,postcode,10012,addr
2550046896,street,Sullivan Street,addr
2550046897,housenumber,240,addr
2550046897,postcode,10012,addr
2550046897,street,Sullivan Street,addr
2550046898,housenumber,25,addr
2550046898,postcode,10012,addr
2550046898,street,Minetta Lane,addr
2550046899,housenumber,290,addr
2550046899,postcode,10012,addr
2550046899,street,6th Avenue,addr
2550046900,housenumber,3 1/2,addr
2550046900,postcode,10012,addr
2550046900,street,Minetta Lane,addr
2550046901,housenumber,3,addr
2550046901,postcode,10012,addr
2550046901,street,Minetta Lane,addr
2550046902,housenumber,5,addr
2550046902,postcode,10012,addr
2550046902,street,Minetta Lane,addr
2550046905,housenumber,93,addr
2550046905,postcode,10012,addr
2550046905,street,Mac Dougal Street,addr
2550051075,amenity,restaurant,regular
2550051075,name,Francesco's Pizzeria,regular
2550051076,housenumber,1,addr
2550051076,postcode,10014,addr
2550051076,street,Greenwich Avenue,addr
2550051077,housenumber,10,addr
2550051077,postcode,10014,addr
2550051077,street,Christopher Street,addr
2550051082,housenumber,125,addr
2550051082,postcode,10012,addr
2550051082,street,Mac Dougal Street,addr
2550051083,housenumber,126,addr
2550051083,postcode,10011,addr
2550051083,street,Waverly Place,addr
2550051085,housenumber,130,addr
2550051085,postcode,10012,addr
2550051085,street,West 4th Street,addr
2550051086,housenumber,131,addr
2550051086,postcode,10011,addr
2550051086,street,West 4th Street,addr
2550051087,housenumber,133,addr
2550051087,postcode,10012,addr
2550051087,street,Mac Dougal Street,addr
2550051088,housenumber,135,addr
2550051088,postcode,10012,addr
2550051088,street,Mac Dougal Street,addr
2550051089,housenumber,135,addr
2550051089,postcode,10014,addr
2550051089,street,Waverly Place,addr
2550051090,housenumber,137,addr
2550051090,postcode,10012,addr
2550051090,street,Mac Dougal Street,addr
2550051091,housenumber,14,addr
2550051091,postcode,10014,addr
2550051091,street,Christopher Street,addr
2550051091,alt_name,Whynot Coffee & Wine,regular
2550051091,amenity,cafe,regular
2550051091,name,Whynot,regular
2550051092,housenumber,141,addr
2550051092,postcode,10012,addr
2550051092,street,Mac Dougal Street,addr
2550051093,housenumber,141,addr
2550051093,postcode,10014,addr
2550051093,street,Waverly Place,addr
2550051094,housenumber,143,addr
2550051094,postcode,10014,addr
2550051094,street,Waverly Place,addr
2550051095,housenumber,151,addr
2550051095,postcode,10011,addr
2550051095,street,West 4th Street,addr
